24805at147545	tig00000005	485233	497249
81289at147545	tig00000013	0	8043
81289at147545	tig00000005	1230227	1240604
73029at147545	tig00000005	2149525	2160571
54947at147545	tig00000003	208086	219249
99875at147545	tig00000001	4088531	4099016
22016at147545	tig00000004	3118255	3130324
62894at147545	tig00000004	2795289	2806644
24973at147545	tig00000009	347997	359528
1722at147545	tig00000004	2904533	2919427
80808at147545	tig00000002	2239648	2250485
93796at147545	tig00000007	1375701	1386683
114618at147545	tig00000004	1133327	1143875
55215at147545	tig00000002	2047515	2058678
34318at147545	tig00000001	732623	745261
28864at147545	tig00000004	2092526	2104298
27311at147545	tig00000001	1539443	1551402
57927at147545	tig00000001	1762511	1773944
22383at147545	tig00000002	3898619	3911568
102617at147545	tig00000007	46450	57001
80319at147545	tig00000007	149572	160290
67976at147545	tig00000005	2479427	2491760
18516at147545	tig00000001	3833901	3845662
58802at147545	tig00000001	796065	807000
70181at147545	tig00000003	2545485	2557377
8446at147545	tig00000007	27650	41002
61110at147545	tig00000003	2750149	2775984
13536at147545	tig00000001	3584068	3596605
99338at147545	tig00000002	4539876	4550660
13572at147545	tig00000004	2065045	2077537
3962at147545	tig00000005	1385813	1399791
52992at147545	tig00000004	2094603	2105939
52992at147545	tig00000003	1067951	1078959
52992at147545	tig00000010	1110283	1163894
72554at147545	tig00000007	1893644	1904794
3274at147545	tig00000002	4294683	4309274
74271at147545	tig00000001	4284470	4295561
106618at147545	tig00000007	1733582	1744103
77610at147545	tig00000001	1926764	1937969
78253at147545	tig00000001	1279980	1291335
113186at147545	tig00000004	2481589	2491963
45566at147545	tig00000002	4393718	4406296
73155at147545	tig00000003	1949420	1960824
18157at147545	tig00000002	1566905	1579262
101406at147545	tig00000002	1931810	1942870
59054at147545	tig00000003	2707456	2718812
59054at147545	tig00000009	818304	829149
38069at147545	tig00000007	2090232	2101929
38069at147545	tig00000008	1574671	1586005
38069at147545	tig00000005	792480	803793
65682at147545	tig00000007	1267995	1279446
17276at147545	tig00000005	2102336	2115047
80237at147545	tig00000003	378171	388959
80237at147545	tig00000005	264541	274945
38573at147545	tig00000003	1078042	1089404
45432at147545	tig00000005	1921709	1933043
